3140.00	65126.66	259.60	0.0017569	86.00	97.60	12.52	23.21
3150.00	65041.82	259.58	0.0017551	86.00	97.53	12.54	23.32
3160.00	64952.00	259.50	0.0017469	86.00	97.67	12.57	23.48
3170.00	64870.91	259.49	0.0017460	86.00	97.58	12.58	23.68
3180.00	64780.00	259.40	0.0017370	86.00	97.75	12.59	23.89
3190.00	64696.67	259.32	0.0017370	86.00	98.38	12.59	24.11
3200.00	64614.55	259.30	0.0017297	86.00	97.99	12.58	24.35
3210.00	64526.37	259.24	0.0017207	86.00	97.91	12.56	24.60
3220.00	64440.00	259.15	0.0017121	86.00	98.07	12.54	24.86
3230.00	64356.67	259.07	0.0017038	86.00	98.22	12.51	25.13
3240.00	64273.08	259.00	0.0016956	86.00	98.22	12.48	25.40
3250.00	64188.46	259.00	0.0016879	86.00	97.65	12.45	25.66
3260.00	64108.00	258.91	0.0016782	86.00	97.77	12.41	26.01
3270.00	64019.00	258.90	0.0016772	86.00	97.66	12.37	26.40
3280.00	63935.00	258.82	0.0016697	85.25	97.77	12.35	26.75
3290.00	63851.66	258.80	0.0016614	85.00	97.39	12.33	27.10
3300.00	63768.33	258.76	0.0016531	85.00	97.14	12.31	27.44
3310.00	63682.72	258.70	0.0016446	84.73	97.03	12.31	27.79
3320.00	63593.33	258.70	0.0016373	84.00	96.47	12.31	28.13
3330.00	63510.00	258.70	0.0016373	84.00	96.34	12.32	28.42
3340.00	63426.66	258.70	0.0016373	84.00	96.22	12.33	28.67
3350.00	63343.33	258.63	0.0016373	84.00	96.68	12.35	28.89
3360.00	63260.91	258.60	0.0016373	84.00	96.86	12.37	29.09
3370.00	63179.09	258.55	0.0016328	84.00	96.87	12.40	29.27
3380.00	63097.27	258.50	0.0016237	84.00	96.69	12.42	29.41
3390.00	63012.73	258.50	0.0016174	84.00	96.18	12.45	29.51
3400.00	62925.00	258.48	0.0016141	84.00	96.00	12.47	29.56
3410.00	62850.00	258.40	0.0015974	84.00	95.63	12.48	29.56
3420.00	62759.09	258.31	0.0015884	83.09	95.75	12.49	29.50
3430.00	62676.36	258.30	0.0015875	83.00	95.65	12.50	29.41
3440.00	62594.55	258.23	0.0015802	83.00	95.74	12.50	29.30
3450.00	62511.67	258.14	0.0015717	83.00	95.85	12.50	29.19
3460.00	62431.54	258.06	0.0015637	83.00	95.95	12.49	29.08
3470.00	62353.33	257.98	0.0015559	83.00	96.05	12.48	28.98
3480.00	62270.00	257.90	0.0015476	83.00	96.15	12.47	28.87
3490.00	62185.38	257.82	0.0015476	83.00	96.70	12.46	28.73
3500.00	62101.66	257.80	0.0015418	83.00	96.42	12.45	28.56
3510.00	62018.33	257.76	0.0015335	83.00	96.14	12.45	28.35
3520.00	61937.50	257.68	0.0015252	83.00	96.24	12.44	28.08
3530.00	61860.91	257.59	0.0015177	83.00	96.40	12.43	27.76
3540.00	61770.00	257.50	0.0015177	83.00	97.07	12.42	27.35
3550.00	61688.18	257.50	0.0015086	83.00	96.37	12.41	26.88
3560.00	61612.50	257.42	0.0015002	83.00	96.38	12.41	26.41
3570.00	61531.67	257.34	0.0014919	83.00	96.47	12.40	25.91
3580.00	61448.34	257.26	0.0014836	83.00	96.55	12.39	25.41
3590.00	61364.62	257.20	0.0014778	83.00	96.57	12.38	24.92
3600.00	61280.00	257.20	0.0014778	83.00	96.43	12.37	24.46
3610.00	61196.67	257.12	0.0014695	83.00	96.51	12.36	23.99
3620.00	61118.46	257.04	0.0014617	83.00	96.58	12.34	23.57
3630.00	61042.50	257.00	0.0014579	83.00	96.55	12.32	23.17
3640.00	60965.46	256.97	0.0014579	83.00	96.68	12.30	22.78
3650.00	60883.64	256.90	0.0014579	83.00	97.20	12.27	22.41
3660.00	60801.66	256.89	0.0014579	83.00	97.15	12.24	22.10
3670.00	60718.33	256.81	0.0014579	83.00	97.78	12.21	21.88
3680.00	60635.00	256.80	0.0014504	83.00	97.22	12.18	21.72
3690.00	60556.15	256.75	0.0014425	83.00	97.05	12.16	21.63
3700.00	60476.66	256.67	0.0014346	83.00	97.11	12.13	21.59
3710.00	60395.00	256.58	0.0014246	83.00	97.06	12.10	21.60
3720.00	60320.00	256.50	0.0014080	83.00	96.56	12.07	21.66
3730.00	60238.18	256.50	0.0013989	82.09	95.81	12.05	21.74
3740.00	60156.37	256.42	0.0013980	82.00	96.36	12.02	21.83
3750.00	60073.34	256.33	0.0013914	82.00	96.53	12.01	21.90
3760.00	59995.00	256.30	0.0013881	82.00	96.48	11.99	21.94
3770.00	59916.67	256.27	0.0013847	82.00	96.42	11.98	21.97
3780.00	59834.29	256.19	0.0013767	82.00	96.46	11.96	21.98
3790.00	59755.72	256.11	0.0013696	82.00	96.48	11.95	21.97
3800.00	59673.34	256.03	0.0013615	82.00	96.51	11.94	21.94
3810.00	59595.00	256.00	0.0013532	82.00	96.10	11.92	21.88
